"county_code","county","office","district","party","candidate","votes","pct"
"01","Aitkin","Soil and Water Supervisor District 3","3001","WI","WRITE-IN**","30","0.42"
"01","Aitkin","Soil and Water Supervisor District 4","3001","NP","Bob Janzen","7152","99.53"
"01","Aitkin","Soil and Water Supervisor District 4","3001","WI","WRITE-IN**","34","0.47"
"01","Aitkin","Soil and Water Supervisor District 5","3001","NP","Robert Roseberg","6768","99.63"
"01","Aitkin","Soil and Water Supervisor District 5","3001","WI","WRITE-IN**","25","0.37"
"01","Aitkin","Associate Justice - Supreme Court 6","","NP","Natalie Hudson","3692","52.08"
"01","Aitkin","Associate Justice - Supreme Court 6","","NP","Michelle L. MacDonald","3378","47.65"
"01","Aitkin","Associate Justice - Supreme Court 6","","WI","WRITE-IN**","19","0.27"
"01","Aitkin","Judge - Court of Appeals 5","","NP","Louise Dovre Bjorkman","5762","99.31"
"01","Aitkin","Judge - Court of Appeals 5","","WI","WRITE-IN**","40","0.69"
"01","Aitkin","Judge - Court of Appeals 8","","NP","Denise D. Reilly","5667","99.35"
"01","Aitkin","Judge - Court of Appeals 8","","WI","WRITE-IN**","37","0.65"
"01","Aitkin","Judge - Court of Appeals 11","","NP","Michelle A. Larkin","5646","99.37"
"01","Aitkin","Judge - Court of Appeals 11","","WI","WRITE-IN**","36","0.63"
"01","Aitkin","Judge - Court of Appeals 13","","NP","Randolph W. Peterson","5591","99.43"
"01","Aitkin","Judge - Court of Appeals 13","","WI","WRITE-IN**","32","0.57"
"01","Aitkin","Judge - Court of Appeals 14","","NP","Larry Stauber Jr.","5588","99.45"
"01","Aitkin","Judge - Court of Appeals 14","","WI","WRITE-IN**","31","0.55"
"01","Aitkin","Judge - Court of Appeals 16","","NP","Peter M. Reyes, Jr.","5543","99.44"
"01","Aitkin","Judge - Court of Appeals 16","","WI","WRITE-IN**","31","0.56"
"01","Aitkin","Judge - Court of Appeals 17","","NP","Matthew E. Johnson","5550","99.28"
"01","Aitkin","Judge - Court of Appeals 17","","WI","WRITE-IN**","40","0.72"
"01","Aitkin","Judge - Court of Appeals 18","","NP","Heidi Schellhas","5549","99.32"
"01","Aitkin","Judge - Court of Appeals 18","","WI","WRITE-IN**","38","0.68"
"01","Aitkin","Judge - Court of Appeals 19","","NP","Francis Connolly","5538","99.35"
"01","Aitkin","Judge - Court of Appeals 19","","WI","WRITE-IN**","36","0.65"
"01","Aitkin","Judge - 9th District Court 2","09","NP","Earl E. Maus","5630","99.29"
"01","Aitkin","Judge - 9th District Court 2","09","WI","WRITE-IN**","40","0.71"
"01","Aitkin","Judge - 9th District Court 8","09","NP","Eric Schieferdecker","5552","99.28"
"01","Aitkin","Judge - 9th District Court 8","09","WI","WRITE-IN**","40","0.72"
"01","Aitkin","Judge - 9th District Court 16","09","NP","Paul T. Benshoof","5526","99.28"
"01","Aitkin","Judge - 9th District Court 16","09","WI","WRITE-IN**","40","0.72"
"01","Aitkin","Judge - 9th District Court 17","09","NP","Paul E. Rasmussen","5604","99.36"
"01","Aitkin","Judge - 9th District Court 17","09","WI","WRITE-IN**","36","0.64"
"01","Aitkin","Judge - 9th District Court 20","09","NP","Donna K. Dixon","5547","99.39"
"01","Aitkin","Judge - 9th District Court 20","09","WI","WRITE-IN**","34","0.61"
"01","Aitkin","Judge - 9th District Court 23","09","NP","Kristine R. DeMay","5557","99.21"
"01","Aitkin","Judge - 9th District Court 23","09","WI","WRITE-IN**","44","0.79"
"02","Anoka","U.S. President & Vice President","","R","Donald J. Trump and Michael R. Pence","93339","50.25"
"02","Anoka","U.S. President & Vice President","","DFL","Hillary Clinton and Tim Kaine","75500","40.64"
"02","Anoka","U.S. President & Vice President","","CP","Darrell Castle and Scott Bradley","661","0.36"
"02","Anoka","U.S. President & Vice President","","LMN","Dan R. Vacek and Mark Elworth, Jr.","864","0.47"
"02","Anoka","U.S. President & Vice President","","SWP","Alyson Kennedy and Osborne Hart","89","0.05"
"02","Anoka","U.S. President & Vice President","","GP","Jill Stein and Howie Hawkins","2123","1.14"
"02","Anoka","U.S. President & Vice President","","ADP","""Rocky"" Roque De La Fuente and Michael Steinberg","96","0.05"
"02","Anoka","U.S. President & Vice President","","IP","Evan McMullin and Nathan Johnson","3685","1.98"
"02","Anoka","U.S. President & Vice President","","LIB","Gary Johnson and William Weld","7726","4.16"
"02","Anoka","U.S. President & Vice President","","WI","WRITE-IN**","1675","0.90"
"02","Anoka","U.S. House","3","R","Erik Paulsen","18593","58.41"
"02","Anoka","U.S. House","3","DFL","Terri E. Bonoff","13129","41.25"
"02","Anoka","U.S. House","3","WI","WRITE-IN**","109","0.34"
"02","Anoka","U.S. House","5","R","Frank Nelson Drake","8654","33.14"
"02","Anoka","U.S. House","5","DFL","Keith Ellison","14603","55.93"
"02","Anoka","U.S. House","5","LMN","Dennis Schuller","2817","10.79"
"02","Anoka","U.S. House","5","WI","WRITE-IN**","37","0.14"
"02","Anoka","U.S. House","6","R","Tom Emmer","75782","62.71"
"02","Anoka","U.S. House","6","DFL","David Snyder","44887","37.15"
"02","Anoka","U.S. House","6","WI","WRITE-IN**","171","0.14"
"02","Anoka","State Senate","31","R","Michelle Benson","22268","67.78"
"02","Anoka","State Senate","31","DFL","Ricky Englund","10551","32.11"
"02","Anoka","State Senate","31","WI","WRITE-IN**","36","0.11"
"02","Anoka","State Senate","35","R","Jim Abeler","29655","67.47"
"02","Anoka","State Senate","35","DFL","Roger Johnson","14216","32.35"
"02","Anoka","State Senate","35","WI","WRITE-IN**","80","0.18"
"02","Anoka","State Senate","36","R","Jeffrey Lunde","6941","48.14"
"02","Anoka","State Senate","36","DFL","John Hoffman","7443","51.62"
"02","Anoka","State Senate","36","WI","WRITE-IN**","35","0.24"
"02","Anoka","State Senate","37","R","Brad Sanford","20838","48.41"
"02","Anoka","State Senate","37","DFL","Jerry Newton","22129","51.41"
"02","Anoka","State Senate","37","WI","WRITE-IN**","78","0.18"
"02","Anoka","State Senate","38","R","Roger Chamberlain","11750","59.67"
"02","Anoka","State Senate","38","DFL","Pat Davern","7924","40.24"
"02","Anoka","State Senate","38","WI","WRITE-IN**","19","0.10"
"02","Anoka","State Senate","41","R","Gary R. Johnson","8669","37.14"
"02","Anoka","State Senate","41","DFL","Carolyn Laine","14621","62.64"
"02","Anoka","State Senate","41","WI","WRITE-IN**","53","0.23"
"02","Anoka","State House","31A","R","Kurt Daudt","7100","69.09"
"02","Anoka","State House","31A","DFL","Sarah Udvig","3163","30.78"
"02","Anoka","State House","31A","WI","WRITE-IN**","14","0.14"
"02","Anoka","State House","31B","R","Cal (Calvin) K. Bahr","14785","66.42"
"02","Anoka","State House","31B","DFL","Susan Larson","7438","33.41"
"02","Anoka","State House","31B","WI","WRITE-IN**","38","0.17"
"02","Anoka","State House","35A","R","Abigail Whelan","12768","61.35"
"02","Anoka","State House","35A","DFL","Andy Hillebregt","8009","38.48"
"02","Anoka","State House","35A","WI","WRITE-IN**","34","0.16"
"02","Anoka","State House","35B","R","Peggy Scott","14705","64.74"
"02","Anoka","State House","35B","DFL","Wes Volkenant","7990","35.17"
"02","Anoka","State House","35B","WI","WRITE-IN**","20","0.09"
"02","Anoka","State House","36A","R","Mark W. Uglem","4284","52.24"
"02","Anoka","State House","36A","DFL","Kevin Parker","3894","47.49"
"02","Anoka","State House","36A","WI","WRITE-IN**","22","0.27"
"02","Anoka","State House","36B","R","Peter Crema","2845","46.75"
"02","Anoka","State House","36B","DFL","Melissa Hortman","3226","53.01"
"02","Anoka","State House","36B","WI","WRITE-IN**","15","0.25"
"02","Anoka","State House","37A","R","Anthony Wilder","8946","44.49"
"02","Anoka","State House","37A","DFL","Erin Koegel","9485","47.17"
"02","Anoka","State House","37A","LIB","Brian McCormick","1647","8.19"
"02","Anoka","State House","37A","WI","WRITE-IN**","31","0.15"
"02","Anoka","State House","37B","R","Nolan West","11473","50.26"
"02","Anoka","State House","37B","DFL","Susan Witt","11305","49.52"
"02","Anoka","State House","37B","WI","WRITE-IN**","49","0.21"
"02","Anoka","State House","38A","R","Linda Runbeck","12109","61.31"
"02","Anoka","State House","38A","DFL","Kevin Fogarty","7626","38.61"
"02","Anoka","State House","38A","WI","WRITE-IN**","16","0.08"
"02","Anoka","State House","41A","R","Ryan Evanson","5246","38.02"
"02","Anoka","State House","41A","DFL","Connie Bernardy","8523","61.77"
"02","Anoka","State House","41A","WI","WRITE-IN**","30","0.22"
"02","Anoka","State House","41B","R","Camden J. Pike","3042","32.68"
"02","Anoka","State House","41B","DFL","Mary Kunesh-Podein","6232","66.95"
"02","Anoka","State House","41B","WI","WRITE-IN**","34","0.37"
"02","Anoka","CONSTITUTIONAL AMENDMENT 1","","NP","YES","143228","76.56"
"02","Anoka","CONSTITUTIONAL AMENDMENT 1","","NP","NO","33124","17.71"
"02","Anoka","CONSTITUTIONAL AMENDMENT 1","","NP","ESTIMATED BLANKS","10718","5.73"
"02","Anoka","County Commissioner District 1","01","NP","Matt Look","16130","65.06"
"02","Anoka","County Commissioner District 1","01","NP","Marsha VanDenburgh","8603","34.70"
"02","Anoka","County Commissioner District 1","01","WI","WRITE-IN**","61","0.25"
"02","Anoka","County Commissioner District 2","02","NP","Julie Braastad","18517","78.91"
"02","Anoka","County Commissioner District 2","02","NP","Maris Schilling","4844","20.64"
"02","Anoka","County Commissioner District 2","02","WI","WRITE-IN**","104","0.44"
"02","Anoka","County Commissioner District 3","03","NP","Robyn West","13110","56.43"
"02","Anoka","County Commissioner District 3","03","NP","Nyle Zikmund","10015","43.11"
"02","Anoka","County Commissioner District 3","03","WI","WRITE-IN**","107","0.46"
"02","Anoka","County Commissioner District 6","06","NP","Rhonda Sivarajah","14327","65.93"
"02","Anoka","County Commissioner District 6","06","NP","Kevin Ryan","7319","33.68"
"02","Anoka","County Commissioner District 6","06","WI","WRITE-IN**","85","0.39"
"02","Anoka","Soil and Water Supervisor District 1","4001","NP","Lan Tornes","8431","33.09"
"02","Anoka","Soil and Water Supervisor District 1","4001","NP","Steve Laitinen","16791","65.90"
"02","Anoka","Soil and Water Supervisor District 1","4001","WI","WRITE-IN**","259","1.02"
"02","Anoka","Soil and Water Supervisor District 2","4002","NP","Jim Lindahl","15278","53.15"
"02","Anoka","Soil and Water Supervisor District 2","4002","NP","Karl Tingelstad","13260","46.13"
"02","Anoka","Soil and Water Supervisor District 2","4002","WI","WRITE-IN**","209","0.73"
"02","Anoka","Soil and Water Supervisor District 3","4003","NP","Nick Proulx","11683","48.84"
"02","Anoka","Soil and Water Supervisor District 3","4003","NP","Glenda Meixell","11998","50.15"
"02","Anoka","Soil and Water Supervisor District 3","4003","WI","WRITE-IN**","241","1.01"
"02","Anoka","Soil and Water Supervisor District 4","4004","NP","Mary Jo Truchon","25249","98.44"
"02","Anoka","Soil and Water Supervisor District 4","4004","WI","WRITE-IN**","399","1.56"
"02","Anoka","Soil and Water Supervisor District 5","4005","NP","Sharon LeMay","12858","51.10"
"02","Anoka","Soil and Water Supervisor District 5","4005","NP","Vici L. Nass","12052","47.90"
"02","Anoka","Soil and Water Supervisor District 5","4005","WI","WRITE-IN**","251","1.00"
"02","Anoka","Associate Justice - Supreme Court 6","","NP","Natalie Hudson","73546","54.05"
"02","Anoka","Associate Justice - Supreme Court 6","","NP","Michelle L. MacDonald","61935","45.51"
"02","Anoka","Associate Justice - Supreme Court 6","","WI","WRITE-IN**","600","0.44"
"02","Anoka","Judge - Court of Appeals 5","","NP","Louise Dovre Bjorkman","104837","98.73"
"02","Anoka","Judge - Court of Appeals 5","","WI","WRITE-IN**","1348","1.27"
"02","Anoka","Judge - Court of Appeals 8","","NP","Denise D. Reilly","103138","98.86"
"02","Anoka","Judge - Court of Appeals 8","","WI","WRITE-IN**","1193","1.14"
"02","Anoka","Judge - Court of Appeals 11","","NP","Michelle A. Larkin","103019","98.91"
"02","Anoka","Judge - Court of Appeals 11","","WI","WRITE-IN**","1136","1.09"
"02","Anoka","Judge - Court of Appeals 13","","NP","Randolph W. Peterson","101691","98.92"
"02","Anoka","Judge - Court of Appeals 13","","WI","WRITE-IN**","1107","1.08"
"02","Anoka","Judge - Court of Appeals 14","","NP","Larry Stauber Jr.","101070","98.92"
"02","Anoka","Judge - Court of Appeals 14","","WI","WRITE-IN**","1099","1.08"
"02","Anoka","Judge - Court of Appeals 16","","NP","Peter M. Reyes, Jr.","100716","98.99"
"02","Anoka","Judge - Court of Appeals 16","","WI","WRITE-IN**","1031","1.01"
"02","Anoka","Judge - Court of Appeals 17","","NP","Matthew E. Johnson","100583","99.00"
"02","Anoka","Judge - Court of Appeals 17","","WI","WRITE-IN**","1011","1.00"
"02","Anoka","Judge - Court of Appeals 18","","NP","Heidi Schellhas","100018","99.00"
"02","Anoka","Judge - Court of Appeals 18","","WI","WRITE-IN**","1006","1.00"
"02","Anoka","Judge - Court of Appeals 19","","NP","Francis Connolly","100082","98.99"
"02","Anoka","Judge - Court of Appeals 19","","WI","WRITE-IN**","1024","1.01"
"02","Anoka","Judge - 10th District Court 2","10","NP","Amy R. Brosnahan","99692","98.98"
"02","Anoka","Judge - 10th District Court 2","10","WI","WRITE-IN**","1028","1.02"
"02","Anoka","Judge - 10th District Court 3","10","NP","Tad Jude","99453","98.93"
"02","Anoka","Judge - 10th District Court 3","10","WI","WRITE-IN**","1079","1.07"
"02","Anoka","Judge - 10th District Court 8","10","NP","John R. McBride","99059","99.02"
"02","Anoka","Judge - 10th District Court 8","10","WI","WRITE-IN**","983","0.98"
"02","Anoka","Judge - 10th District Court 13","10","NP","Suzanne Bollman","99184","99.03"
"02","Anoka","Judge - 10th District Court 13","10","WI","WRITE-IN**","970","0.97"
"02","Anoka","Judge - 10th District Court 18","10","NP","Michele A. Davis","99094","99.04"
"02","Anoka","Judge - 10th District Court 18","10","WI","WRITE-IN**","957","0.96"
"02","Anoka","Judge - 10th District Court 19","10","NP","James A. Cunningham","98909","98.99"
"02","Anoka","Judge - 10th District Court 19","10","WI","WRITE-IN**","1010","1.01"
"02","Anoka","Judge - 10th District Court 20","10","NP","Steve Halsey","98831","99.02"
"02","Anoka","Judge - 10th District Court 20","10","WI","WRITE-IN**","979","0.98"
"02","Anoka","Judge - 10th District Court 27","10","NP","John P. Dehen","98915","98.95"
"02","Anoka","Judge - 10th District Court 27","10","WI","WRITE-IN**","1047","1.05"
"02","Anoka","Judge - 10th District Court 28","10","NP","Gary R. Schurrer","98649","99.06"
"02","Anoka","Judge - 10th District Court 28","10","WI","WRITE-IN**","939","0.94"
"02","Anoka","Judge - 10th District Court 29","10","NP","Krista K. Martin","98801","99.05"
"02","Anoka","Judge - 10th District Court 29","10","WI","WRITE-IN**","946","0.95"
"02","Anoka","Judge - 10th District Court 30","10","NP","Jenny Walker Jasper","99072","99.04"
"02","Anoka","Judge - 10th District Court 30","10","WI","WRITE-IN**","959","0.96"
"02","Anoka","Judge - 10th District Court 31","10","NP","John C. Hoffman","98618","99.03"
"02","Anoka","Judge - 10th District Court 31","10","WI","WRITE-IN**","962","0.97"
"02","Anoka","Judge - 10th District Court 40","10","NP","Robert Rancourt","98155","99.05"
"02","Anoka","Judge - 10th District Court 40","10","WI","WRITE-IN**","944","0.95"
"02","Anoka","Judge - 10th District Court 41","10","NP","Mary Hannon","98527","99.05"
"02","Anoka","Judge - 10th District Court 41","10","WI","WRITE-IN**","949","0.95"
"02","Anoka","Judge - 10th District Court 42","10","NP","Geoffrey W. Tenney","98019","99.01"
"02","Anoka","Judge - 10th District Court 42","10","WI","WRITE-IN**","977","0.99"
"02","Anoka","Judge - 10th District Court 44","10","NP","Thomas Fitzpatrick","98723","99.01"
"02","Anoka","Judge - 10th District Court 44","10","WI","WRITE-IN**","987","0.99"
"02","Anoka","Judge - 10th District Court 45","10","NP","Kristin C. Larson","98817","98.99"
"02","Anoka","Judge - 10th District Court 45","10","WI","WRITE-IN**","1005","1.01"
"03","Becker","U.S. President & Vice President","","R","Donald J. Trump and Michael R. Pence","10880","63.18"
"03","Becker","U.S. President & Vice President","","DFL","Hillary Clinton and Tim Kaine","5208","30.24"
"03","Becker","U.S. President & Vice President","","CP","Darrell Castle and Scott Bradley","56","0.33"
"03","Becker","U.S. President & Vice President","","LMN","Dan R. Vacek and Mark Elworth, Jr.","48","0.28"
"03","Becker","U.S. President & Vice President","","SWP","Alyson Kennedy and Osborne Hart","13","0.08"
"03","Becker","U.S. President & Vice President","","GP","Jill Stein and Howie Hawkins","130","0.75"
"03","Becker","U.S. President & Vice President","","ADP","""Rocky"" Roque De La Fuente and Michael Steinberg","5","0.03"
"03","Becker","U.S. President & Vice President","","IP","Evan McMullin and Nathan Johnson","171","0.99"
"03","Becker","U.S. President & Vice President","","LIB","Gary Johnson and William Weld","580","3.37"
"03","Becker","U.S. President & Vice President","","WI","WRITE-IN**","131","0.76"
"03","Becker","U.S. House","7","R","Dave Hughes","8097","48.04"
"03","Becker","U.S. House","7","DFL","Collin Peterson","8743","51.88"
"03","Becker","U.S. House","7","WI","WRITE-IN**","13","0.08"
"03","Becker","State Senate","2","R","Paul Utke","5629","60.95"
"03","Becker","State Senate","2","DFL","Rod Skoe","3593","38.91"
"03","Becker","State Senate","2","WI","WRITE-IN**","13","0.14"
"03","Becker","State Senate","4","R","James Leiman","4083","55.01"
"03","Becker","State Senate","4","DFL","Kent Eken","3331","44.88"
"03","Becker","State Senate","4","WI","WRITE-IN**","8","0.11"
"03","Becker","State House","2B","R","Steve Green","5652","61.14"
"03","Becker","State House","2B","DFL","Bryan Klabunde","3585","38.78"
"03","Becker","State House","2B","WI","WRITE-IN**","7","0.08"
"03","Becker","State House","4B","R","Ben Grimsley","4274","56.49"
"03","Becker","State House","4B","DFL","Paul Marquart","3289","43.47"
"03","Becker","State House","4B","WI","WRITE-IN**","3","0.04"
"03","Becker","CONSTITUTIONAL AMENDMENT 1","","NP","YES","13989","80.51"
"03","Becker","CONSTITUTIONAL AMENDMENT 1","","NP","NO","2662","15.32"
"03","Becker","CONSTITUTIONAL AMENDMENT 1","","NP","ESTIMATED BLANKS","724","4.17"
"03","Becker","County Commissioner District 3","03","NP","John C. Okeson","3157","99.12"
"03","Becker","County Commissioner District 3","03","WI","WRITE-IN**","28","0.88"
"03","Becker","County Commissioner District 4","04","NP","Donald Skarie","2767","99.28"
"03","Becker","County Commissioner District 4","04","WI","WRITE-IN**","20","0.72"
"03","Becker","County Commissioner District 5","05","NP","Barry Nelson","2818","99.02"
"03","Becker","County Commissioner District 5","05","WI","WRITE-IN**","28","0.98"
"03","Becker","Soil and Water Supervisor District 2","1005","NP","Kathy Stenger","13750","99.61"
"03","Becker","Soil and Water Supervisor District 2","1005","WI","WRITE-IN**","54","0.39"
"03","Becker","Soil and Water Supervisor District 3","1005","NP","Travis Schauer","13439","99.61"
"03","Becker","Soil and Water Supervisor District 3","1005","WI","WRITE-IN**","52","0.39"
"03","Becker","Soil and Water Supervisor District 5","1005","NP","Anthony (Tony) Beck","13445","99.66"
"03","Becker","Soil and Water Supervisor District 5","1005","WI","WRITE-IN**","46","0.34"
"03","Becker","Associate Justice - Supreme Court 6","","NP","Natalie Hudson","7326","53.94"
"03","Becker","Associate Justice - Supreme Court 6","","NP","Michelle L. MacDonald","6225","45.83"
"03","Becker","Associate Justice - Supreme Court 6","","WI","WRITE-IN**","31","0.23"
"03","Becker","Judge - Court of Appeals 5","","NP","Louise Dovre Bjorkman","11697","99.51"
"03","Becker","Judge - Court of Appeals 5","","WI","WRITE-IN**","58","0.49"
"03","Becker","Judge - Court of Appeals 8","","NP","Denise D. Reilly","11527","99.50"
"03","Becker","Judge - Court of Appeals 8","","WI","WRITE-IN**","58","0.50"
"03","Becker","Judge - Court of Appeals 11","","NP","Michelle A. Larkin","11522","99.53"
"03","Becker","Judge - Court of Appeals 11","","WI","WRITE-IN**","54","0.47"
"03","Becker","Judge - Court of Appeals 13","","NP","Randolph W. Peterson","11487","99.55"
"03","Becker","Judge - Court of Appeals 13","","WI","WRITE-IN**","52","0.45"
"03","Becker","Judge - Court of Appeals 14","","NP","Larry Stauber Jr.","11436","99.53"
"03","Becker","Judge - Court of Appeals 14","","WI","WRITE-IN**","54","0.47"
"03","Becker","Judge - Court of Appeals 16","","NP","Peter M. Reyes, Jr.","11406","99.50"
"03","Becker","Judge - Court of Appeals 16","","WI","WRITE-IN**","57","0.50"
"03","Becker","Judge - Court of Appeals 17","","NP","Matthew E. Johnson","11427","99.49"
"03","Becker","Judge - Court of Appeals 17","","WI","WRITE-IN**","58","0.51"
"03","Becker","Judge - Court of Appeals 18","","NP","Heidi Schellhas","11427","99.54"
"03","Becker","Judge - Court of Appeals 18","","WI","WRITE-IN**","53","0.46"
"03","Becker","Judge - Court of Appeals 19","","NP","Francis Connolly","11380","99.54"
"03","Becker","Judge - Court of Appeals 19","","WI","WRITE-IN**","53","0.46"
"03","Becker","Judge - 7th District Court 3","07","NP","Daniel A. Benson","11479","99.54"
"03","Becker","Judge - 7th District Court 3","07","WI","WRITE-IN**","53","0.46"
"03","Becker","Judge - 7th District Court 18","07","NP","Michael Fritz","11892","99.40"
"03","Becker","Judge - 7th District Court 18","07","WI","WRITE-IN**","72","0.60"
"03","Becker","Judge - 7th District Court 22","07","NP","Sally Ireland Robertson","11477","99.49"
"03","Becker","Judge - 7th District Court 22","07","WI","WRITE-IN**","59","0.51"
"03","Becker","Judge - 7th District Court 25","07","NP","John H. Scherer","11411","99.47"
"03","Becker","Judge - 7th District Court 25","07","WI","WRITE-IN**","61","0.53"
"03","Becker","Judge - 7th District Court 28","07","NP","Douglas P. Anderson","11434","99.56"
"03","Becker","Judge - 7th District Court 28","07","WI","WRITE-IN**","50","0.44"
"04","Beltrami","U.S. President & Vice President","","R","Donald J. Trump and Michael R. Pence","10783","50.00"
"04","Beltrami","U.S. President & Vice President","","DFL","Hillary Clinton and Tim Kaine","8688","40.29"
"04","Beltrami","U.S. President & Vice President","","CP","Darrell Castle and Scott Bradley","67","0.31"
"04","Beltrami","U.S. President & Vice President","","LMN","Dan R. Vacek and Mark Elworth, Jr.","106","0.49"
"04","Beltrami","U.S. President & Vice President","","SWP","Alyson Kennedy and Osborne Hart","14","0.06"
"04","Beltrami","U.S. President & Vice President","","GP","Jill Stein and Howie Hawkins","420","1.95"
"04","Beltrami","U.S. President & Vice President","","ADP","""Rocky"" Roque De La Fuente and Michael Steinberg","14","0.06"
"04","Beltrami","U.S. President & Vice President","","IP","Evan McMullin and Nathan Johnson","444","2.06"
"04","Beltrami","U.S. President & Vice President","","LIB","Gary Johnson and William Weld","780","3.62"
"04","Beltrami","U.S. President & Vice President","","WI","WRITE-IN**","248","1.15"
"04","Beltrami","U.S. House","7","R","Dave Hughes","5234","40.45"
"04","Beltrami","U.S. House","7","DFL","Collin Peterson","7688","59.41"
"04","Beltrami","U.S. House","7","WI","WRITE-IN**","19","0.15"
"04","Beltrami","U.S. House","8","R","Stewart Mills","4461","55.65"
"04","Beltrami","U.S. House","8","DFL","Rick Nolan","3542","44.19"
"04","Beltrami","U.S. House","8","WI","WRITE-IN**","13","0.16"
"04","Beltrami","State Senate","2","R","Paul Utke","3895","45.23"
"04","Beltrami","State Senate","2","DFL","Rod Skoe","4706","54.65"
"04","Beltrami","State Senate","2","WI","WRITE-IN**","10","0.12"
"04","Beltrami","State Senate","5","R","Justin Eichorn","6049","49.96"
"04","Beltrami","State Senate","5","DFL","Tom Saxhaug","6041","49.90"
"04","Beltrami","State Senate","5","WI","WRITE-IN**","17","0.14"
"04","Beltrami","State House","2A","R","Matthew J. Grossell","4880","57.57"
"04","Beltrami","State House","2A","DFL","Jerry Loud","3561","42.01"
"04","Beltrami","State House","2A","WI","WRITE-IN**","36","0.42"
"04","Beltrami","State House","5A","R","Matt Bliss","6488","52.57"
"04","Beltrami","State House","5A","DFL","John Persell","5834","47.27"
"04","Beltrami","State House","5A","WI","WRITE-IN**","19","0.15"
"04","Beltrami","CONSTITUTIONAL AMENDMENT 1","","NP","YES","16966","78.12"
"04","Beltrami","CONSTITUTIONAL AMENDMENT 1","","NP","NO","3757","17.30"
"04","Beltrami","CONSTITUTIONAL AMENDMENT 1","","NP","ESTIMATED BLANKS","995","4.58"
"04","Beltrami","County Commissioner District 2","02","NP","Joe Vene","1768","48.72"
"04","Beltrami","County Commissioner District 2","02","NP","Reed Olson","1845","50.84"
"04","Beltrami","County Commissioner District 2","02","WI","WRITE-IN**","16","0.44"
"04","Beltrami","County Commissioner District 4","04","NP","Vince Gross","1295","40.61"
"04","Beltrami","County Commissioner District 4","04","NP","Tim Sumner","1880","58.95"
"04","Beltrami","County Commissioner District 4","04","WI","WRITE-IN**","14","0.44"
"04","Beltrami","County Commissioner District 5","05","NP","Ralph Morris","1374","33.66"
"04","Beltrami","County Commissioner District 5","05","NP","Jim Lucachick","2686","65.80"
"04","Beltrami","County Commissioner District 5","05","WI","WRITE-IN**","22","0.54"
"04","Beltrami","Special Election for Soil and Water Supervisor District 2","8007","NP","Rachel Gray","16163","99.21"
"04","Beltrami","Special Election for Soil and Water Supervisor District 2","8007","WI","WRITE-IN**","129","0.79"
"04","Beltrami","Soil and Water Supervisor District 3","8007","NP","Ruth Ann Trask","16436","99.17"
"04","Beltrami","Soil and Water Supervisor District 3","8007","WI","WRITE-IN**","138","0.83"
